망장애작업일련번호|정보센터국사코드|장비설치국사코드|장비관리번호|장비TID값|HFC커버리지CELL번호|RACK번호|SHELF번호|SLOT카드번호|포트번호|망장애작업복구번호|피해회선수;
9795825|N12231|M37993|FS292733|상도코아루센트럴104동#2||||||2785378|16;
9795825|N12231|M45295|FS293846|[Biz]대도엠피빌딩#1||||||2785378|5;
9795825|N12231|M45370|FS294533|[Biz_O]상도애플모텔#1||||||2785378|2;
9795825|N12231|N14817|FS295452|두호아이파크2차203동3-4#2||||||2785378|12;
9795825|N12231|M45372|FS296749|[Biz_O]상도XYM모텔#1||||||2785378|0;
9795825|N12231|M53427|FS298818|양학산KCC스위첸101동3-4#1||||||2785378|17;
9795825|N12231|M53427|FS298821|양학산KCC스위첸103동3-4#1||||||2785378|11;
9795825|N12231|M53427|FS298825|양학산KCC스위첸106동2-3#1||||||2785378|18;
9795825|N12231|M53427|FS298830|양학산KCC스위첸110동#1||||||2785378|8;
9795825|N12231|M53427|FS298831|양학산KCC스위첸111동3-4#1||||||2785378|4;
9795825|N12231|M53427|FS298833|양학산KCC스위첸111동1-2#1||||||2785378|14;
9795825|N12231|N13742|FS301092|용흥우방125동1-7#2||||||2785378|1;
9795825|N12231|M58747|FS303087|오천원동부영5차506동#1||||||2785378|21;
9795825|N12231|M58747|FS303097|오천원동부영5차512동#1||||||2785378|20;
9795825|N12231|M58747|FS303098|오천원동부영5차513동#1||||||2785378|22;
9795825|N12231|N13742|FS305647|용흥우방124동1-5#5||||||2785378|3;
9795825|N12231|M02181|FS305898|[Biz]죽도화진화장품||||||2785378|4;
9795825|N12231|N69736|FS307075|[Biz_O]득량더샵양학A동A-1#1||||||2785378|0;
9795825|N12231|N33250|FS307960|우현금성굿모닝빌101동#2||||||2785378|5;
9795825|N12231|M67374|FS308658|우현금성굿모닝2차5-7호10층#1||||||2785378|6;
9795825|N12231|M67374|FS308659|우현금성굿모닝2차MDF#1||||||2785378|0;
9795825|N12231|M58995|FS308856|[Biz_O]죽도A1모텔#2||||||2785378|3;
9795825|N12231|N37141|FS310106|흥해한길로즈빌#2||||||2785378|5;
9795825|N12231|M68788|FS310380|[Biz_O]신세계힐타운||||||2785378|2;
9795825|N12231|M71350|FS311326|[Mini08]동빈블루뷰1동#1||||||2785378|3;
9795825|N12231|N13583|FS033093|대잠이동대우101동3-4#1||||||2785378|18;
9795825|N12231|N13582|FS033087|이동명품그린빌105동1-5#1||||||2785378|14;
9795825|N12231|N13583|FS033092|대잠이동대우101동1-2#1||||||2785378|18;
9795825|N12231|N13620|FS033973|오천준양참마을102동1-2#1||||||2785378|12;
9795825|N12231|N13619|FS033997|인덕우방1차105동#2||||||2785378|18;
9795825|N12231|N13617|FS034001|오천우방신세계2차201동6-7#1R||||||2785378|19;
9795825|N12231|N13742|FS040768|용흥우방106동1-5#1||||||2785378|13;
9795825|N12231|N13742|FS040770|용흥우방106동6-9#1||||||2785378|13;
9795825|N12231|N13742|FS041114|용흥우방108동6-9#2||||||2785378|14;
9795825|N12231|N13742|FS041119|용흥우방110동1-5#1||||||2785378|14;
9795825|N12231|N13742|FS041139|용흥우방116동1-5#1||||||2785378|15;
9795825|N12231|N13742|FS041140|용흥우방116동1-5#3||||||2785378|15;
9795825|N12231|N13742|FS041151|용흥우방118동1-5#2||||||2785378|16;
9795825|N12231|N13742|FS041177|용흥우방122동1-5#1||||||2785378|11;
9795825|N12231|N13742|FS041178|용흥우방122동1-5#2||||||2785378|12;
9795825|N12231|N13742|FS041190|용흥우방124동1-5#1||||||2785378|19;
9795825|N12231|N13733|FS042249|학잠보성타운101동1-2#1||||||2785378|20;
9795825|N12231|N13733|FS042253|학잠보성타운102동1-2#1||||||2785378|12;
9795825|N12231|N13733|FS042257|학잠보성타운104동3-4#1R||||||2785378|17;
9795825|N12231|N13797|FS042268|득량경성홈타운1차101동7-13#1||||||2785378|15;
9795825|N12231|N13797|FS042269|득량경성홈타운1차101동7-13#2||||||2785378|15;
9795825|N12231|N13736|FS042318|용흥쌍용101동3-4#1||||||2785378|13;
9795825|N12231|N13736|FS042331|용흥쌍용106동3-6#1||||||2785378|19;
9795825|N12231|N13765|FS042335|연일삼도한솔3차301동#3||||||2785378|8;
9795825|N12231|N13765|FS042337|연일삼도한솔3차301동#5||||||2785378|5;
9795825|N12231|N13740|FS042846|두호우방하이츠103동1-2#1||||||2785378|18;
9795825|N12231|N13740|FS042847|두호우방하이츠103동3-5#1||||||2785378|13;
9795825|N12231|N13740|FS042848|두호우방하이츠105동1-2#1||||||2785378|7;
9795825|N12231|N14817|FS053796|두호아이파크2차203동1-2#1||||||2785378|12;
9795825|N12231|N14817|FS053801|두호아이파크2차206동1-2#1||||||2785378|7;
9795825|N12231|N14817|FS053802|두호아이파크2차206동3-4#1||||||2785378|11;
9795825|N12231|N15322|FS061341|환호해맞이그린빌104#1||||||2785378|19;
9795825|N12231|N15322|FS061350|환호해맞이그린빌107#1||||||2785378|16;
9795825|N12231|N15322|FS061370|환호해맞이그린빌117#1||||||2785378|14;
9795825|N12231|N15322|FS081029|환호해맞이그린빌114#2||||||2785378|20;
9795825|N12231|N15322|FS086999|환호해맞이그린빌104#2||||||2785378|20;
9795825|N12231|N15322|FS087028|환호해맞이그린빌112#2||||||2785378|13;
9795825|N12231|N13734|FS087034|흥해삼도드림파크103동#2||||||2785378|12;
9795825|N12231|N17973|FS092450|대잠삼구트리니엔103동#1||||||2785378|9;
9795825|N12231|N14409|FS098577|안강에덴101동5-6#1||||||2785378|7;
9795825|N12231|N13731|FS100571|흥해삼도미래1차101_1-7#2||||||2785378|18;
9795825|N12231|N10649|FS108281|장성현대105동#1||||||2785378|13;
9795825|N12231|N20045|FS110797|오천주은리버타운1-7#1||||||2785378|14;
9795825|N12231|N20045|FS110798|오천주은리버타운1-7#2||||||2785378|15;
9795825|N12231|N20045|FS110799|오천주은리버타운8-12#1||||||2785378|8;
9795825|N12231|N20045|FS110804|오천주은리버타운8-12#2||||||2785378|4;
9795825|N12231|N19078|FS112022|동해삼양전원102동#1||||||2785378|14;
9795825|N12231|N20200|FS112074|연일삼도한솔1차101동6-9#1||||||2785378|21;
9795825|N12231|N10653|FS112107|우현신동아베르디1차206#1||||||2785378|16;
9795825|N12231|N14099|FS155077|대잠이동현대106동#1||||||2785378|21;
9795825|N12231|N14409|FS154386|안강에덴102동13-14#2||||||2785378|8;
9795825|N12231|N29067|FS154792|연일유강청구103동1-6#1||||||2785378|16;
9795825|N12231|N13734|FS154947|흥해삼도드림파크102동6-10#2||||||2785378|0;
9795825|N12231|N14099|FS155085|대잠이동현대114동1-4#1||||||2785378|18;
9795825|N12231|N26471|FS155484|학잠대림힐타운103동1-4#2||||||2785378|5;
9795825|N12231|N29352|FS156732|득량신흥아델리움#1||||||2785378|13;
9795825|N12231|N13739|FS158241|흥해삼도미래타운2차201동5-6#2||||||2785378|5;
9795825|N12231|N27936|FS160398|용흥한라파크맨션6차201동#2||||||2785378|0;
9795825|N12231|N30059|FS160492|우현금호어울림1차101동1-2#1||||||2785378|8;
9795825|N12231|N30160|FS162042|원동사랑으로부영2차101동#1||||||2785378|19;
9795825|N12231|N30160|FS162044|원동사랑으로부영2차103동#1||||||2785378|13;
9795825|N12231|N30160|FS162046|원동사랑으로부영2차105동#1||||||2785378|18;
9795825|N12231|N30160|FS162051|원동사랑으로부영2차110동#1||||||2785378|22;
9795825|N12231|N30160|FS162055|원동사랑으로부영2차111동#1||||||2785378|11;
9795825|N12231|N30160|FS162075|원동사랑으로부영2차127동#1||||||2785378|16;
9795825|N12231|N14099|FS165838|대잠이동현대112동#2||||||2785378|12;
9795825|N12231|N14099|FS165835|대잠이동현대108동#2||||||2785378|16;
9795825|N12231|N19077|FS167144|두호제일우성2차202#2||||||2785378|5;
9795825|N12231|N31141|FS168308|우현화성타운101동1-5#1||||||2785378|19;
9795825|N12231|N17145|FS171082|장성창포청구타운102_3-4#2||||||2785378|14;
9795825|N12231|N32116|FS172323|학잠무궁화_가동#1||||||2785378|15;
9795825|N12231|N32140|FS172360|오천새로미_가동1-8#1||||||2785378|16;
9795825|N12231|N32140|FS172364|오천새로미_나동8-14#1||||||2785378|11;
9795825|N12231|N13737|FS173251|연일대림한숲3차301동#1||||||2785378|17;
9795825|N12231|N13737|FS173254|연일대림한숲3차304동#1||||||2785378|16;
9795825|N12231|N32669|FS174360|연일대우네오빌프리지블103동#1||||||2785378|11;
9795825|N12231|N27287|FS174895|우현신동아파밀리에3차304#2||||||2785378|13;
9795825|N12231|N13513|FS175124|용흥현대타워1차101동#2||||||2785378|15;
9795825|N12231|N32887|FS175371|오천제일2,3차103동10-17#1||||||2785378|12;
9795825|N12231|N32887|FS175372|오천제일2,3차105동1-7#1||||||2785378|10;
9795825|N12231|N13925|FS176082|학잠동아102동3-6#2||||||2785378|18;
9795825|N12231|N33246|FS176576|장성대방한양101동#1||||||2785378|16;
9795825|N12231|N33246|FS176578|장성대방한양102동8-13#1||||||2785378|13;
9795825|N12231|N33250|FS176580|우현금성굿모닝빌102동#1||||||2785378|11;
9795825|N12231|N13925|FS176797|학잠동아107동#2||||||2785378|16;
9795825|N12231|N14097|FS177224|두호산호녹원맨션101동#1(V100)||||||2785378|0;
9795825|N12231|N33795|FS178359|동해하야로비2차#1||||||2785378|17;
9795825|N12231|N33823|FS178490|오천신흥홍실타운_나동#1||||||2785378|9;
9795825|N12231|N33824|FS178492|동해청운현대#1||||||2785378|9;
9795825|N12231|N33867|FS178640|두호조양파크1차_가동#1||||||2785378|9;
9795825|N12231|N33988|FS179061|죽도대명그랜드1차#1||||||2785378|14;
9795825|N12231|N26729|FS179304|연일유강코아루203동#2||||||2785378|6;
9795825|N12231|N29067|FS179759|연일유강청구102동6-9#2||||||2785378|10;
9795825|N12231|N34331|FS179979|연일유성빌라2동#1||||||2785378|11;
9795825|N12231|N34431|FS180182|용흥한라파크101동#1||||||2785378|11;
9795825|N12231|N35037|FS182075|죽도대원#1||||||2785378|18;
9795825|N12231|N30160|FS185181|원동사랑으로부영2차134동#2||||||2785378|18;
9795825|N12231|N17466|FS185193|용흥현대타워2차204동5-10#1||||||2785378|11;
9795825|N12231|N36851|PL023094|용흥해원하나로2차CU#4R||||||2785378|14;
9795825|N12231|N37140|PL022339|두호대원하이츠#2(BV24)||||||2785378|0;
9795825|N12231|N38265|PL022672|우현시영CU#1||||||2785378|16;
9795825|N12231|N38265|PL022753|우현시영CU#2||||||2785378|14;
9795825|N12231|N38117|PL026385|연일대협타워CU#2||||||2785378|18;
9795825|N12231|N10653|PL026583|우현신동아베르디1차206#1(BV24)||||||2785378|0;
9795825|N12231|N24152|PL028601|안강삼도103동1-10#1(BV22)||||||2785378|0;
9795825|N12231|N10652|PL029945|득량이동삼성CU#18||||||2785378|23;
9795825|N12231|N37142|PL031143|두호천호푸른101동#1(BV24)||||||2785378|0;
9795825|N12231|N25446|PL031240|용흥해원하나로1차7-12#1(BV21)||||||2785378|0;
9795825|N12231|N14809|PL031262|우현조양전원타운CU#1||||||2785378|17;
9795825|N12231|N21876|PL032039|장성선우비취타운CU#1R||||||2785378|18;
9795825|N12231|N10652|PL032289|득량이동삼성CU#03||||||2785378|15;
9795825|N12231|N10654|PL032296|우현대동우방CU#07R||||||2785378|15;
9795825|N12231|N14025|PL032302|창포주공1-1단지CU#03||||||2785378|14;
9795825|N12231|N37476|PL032527|일월우성한빛타운CU#2||||||2785378|8;
9795825|N12231|N14521|PL033368|안강한동타운2차501#1(BV24)||||||2785378|0;
9795825|N12231|N13737|PL034326|연일대림한숲3차304동#1(BV24)||||||2785378|0;
9795825|N12231|N13731|PL036737|흥해삼도미래1차104_1-7#2(BV24||||||2785378|0;
9795825|N12231|N14099|PL038860|대잠이동현대107동#1(BV23)||||||2785378|0;
9795825|N12231|N10654|PL039113|우현대동우방CU#13||||||2785378|19;
9795825|N12231|N20288|PL040628|두호동아금강CU#4R||||||2785378|18;
9795825|N12231|N61077|PL040751|흥해대유타운101동6-10#1(BV24)||||||2785378|0;
9795825|N12231|N20165|PL041353|흥해한동맨션CU#6R||||||2785378|22;
9795825|N12231|N13513|PL042578|용흥현대타워1차104_1-6#1(BV23)||||||2785378|0;
9795825|N12231|N61077|PL044206|흥해대유타운102동10-14#1(BV24)||||||2785378|0;
9795825|N12231|N37030|PL045116|동해하야로비1차_V100#1R||||||2785378|15;
9795825|N12231|N20288|PL049024|두호동아금강CU#1R||||||2785378|16;
9795825|N12231|N11366|PL050568|장성롯데낙천대CU#11||||||2785378|10;
9795825|N12231|N26760|RN010559|MSPP_국민건강보험공단(남구)||||||2785378|0;
9795825|N12231|N27399|RN010832|MSPP_경북방송||||||2785378|0;
9795825|A10202|N27881|RN011055|YKFOW62000105||||||2785378|0;
9795825|N12231|N29148|RN011630|MSPP(코)_경북점자도서관||||||2785378|0;
9795825|E20100|N31156|RN012362|메리츠증권대구(롯데빌딩3층)||||||2785378|0;
9795825|E20100|N32361|RN012770|SKT기지국 대구내당6W)_MSPP(S)||||||2785378|0;
9795825|N12231|N32373|RN012786|MSPP_SKT기지국 포항효자W||||||2785378|0;
9795825|N12231|N39288|RN014485|포항중부대리점 MSPP||||||2785378|0;
9795825|N12231|N42188|RN014828|영남에너지서비스_MSPP||||||2785378|0;
9795825|A20100|N45874|RN015679|CWUT155M_01STX-W타워_동작||||||2785378|0;
9795825|E20100|N29864|RN015777|SKT대구본리사옥 MSPP2.5G_2||||||2785378|0;
9795825|N12231|N47164|RN016119|포스코건설ENG센타_포스코건설풍||||||2785378|0;
9795825|N12231|N47166|RN016121|포스코건설_포스코건설본사_1층_||||||2785378|0;
9795825|A20100|N48727|RN016182|CWUT155S_01중앙일보구로_동작||||||2785378|0;
9795825|A20100|N49739|RN016301|CWUT155M_02대륭포2_4F_동작01||||||2785378|0;
9795825|A20100|N49778|RN016311|철거완료_CWUT155M_02대륭포2_4F||||||2785378|0;
9795825|A20100|N51149|RN016400|CWUT155S_02LG가산5F_동작||||||2785378|0;
9795825|A20100|N51944|RN016460|CWUT155S_02LG가산4F_동작||||||2785378|0;
9795825|A20100|N50781|RN016506|CWUT155S_02대륭테크2_동작||||||2785378|0;
9795825|A20100|N56350|RN016806|CWUT155S_02STXV15F_동작||||||2785378|0;
9795825|N12231|N20692|FS115715|대잠이동우방101동6-9#1||||||2785378|23;
9795825|N12231|N20200|FS112079|연일삼도한솔1차102동#2||||||2785378|18;
9795825|N12231|N13622|FS113872|득량경성양학마을101동10-14#2||||||2785378|16;
9795825|N12231|N13736|FS115705|용흥쌍용104동3-4#2||||||2785378|5;
9795825|N12231|N20692|FS115727|대잠이동우방103동#1||||||2785378|20;
9795825|N12231|N20692|FS115737|대잠이동우방105동#2||||||2785378|20;
9795825|N12231|N21139|FS119056|동해일동_다동#1||||||2785378|8;
9795825|N12231|N10651|FS119503|항구우방비치타운108동#1||||||2785378|12;
9795825|N12231|N13736|FS122788|용흥쌍용104동1-2#2||||||2785378|6;
9795825|N12231|N22173|FS123138|대신삼일아파트_가동#1||||||2785378|3;
9795825|N12231|N22171|FS123135|대신고려아파트8동#1||||||2785378|7;
9795825|N12231|N14810|FS125379|우현청구102동1-7#1||||||2785378|20;
9795825|N12231|N13620|FS125532|오천준양참마을104동6-9#2||||||2785378|5;
9795825|N12231|N14505|FS126335|강동삼성위덕101동#1||||||2785378|5;
9795825|N12231|N14505|FS126346|강동삼성위덕109동#1||||||2785378|13;
9795825|N12231|N14505|FS126353|강동삼성위덕112동#1||||||2785378|9;
9795825|N12231|N23528|FS127947|청림진달래1차_가동#1||||||2785378|15;
9795825|N12231|N23528|FS127948|청림진달래1차_나동#1||||||2785378|16;
9795825|N12231|N23576|FS128027|오천천마타운2차103동11-17m#1||||||2785378|6;
9795825|N12231|N24099|FS129730|동해협성비취2차2동#1||||||2785378|13;
9795825|N12231|N24099|FS129732|동해협성비취2차3동#1||||||2785378|8;
9795825|N12231|N24152|FS129889|안강삼도101동1-6#2||||||2785378|9;
9795825|N12231|N24303|FS130466|한동타운1차203동#1||||||2785378|4;
9795825|N12231|N24303|FS130470|한동타운1차401-403동#1||||||2785378|9;
9795825|N12231|N24461|FS130957|환호해맞이2단지202동1-4#1||||||2785378|19;
9795825|N12231|N24461|FS130966|환호해맞이2단지203동3-6#1||||||2785378|19;
9795825|N12231|N24461|FS130967|환호해맞이2단지204동#1||||||2785378|15;
9795825|N12231|N24461|FS130969|환호해맞이2단지205동1-4#1||||||2785378|15;
9795825|N12231|N14408|FS132000|안강우방202동8-12#1R||||||2785378|8;
9795825|N12231|N15322|FS133415|환호해맞이그린빌116#3||||||2785378|12;
9795825|N12231|N24461|FS133987|환호해맞이2단지205동5-6#2||||||2785378|15;
9795825|N12231|N25537|FS134685|용흥제일프리미엄6-11#2||||||2785378|21;
9795825|N12231|N23528|FS135111|청림진달래1차_마-바동#2||||||2785378|7;
9795825|N12231|N25537|FS136350|용흥제일프리미엄1-5#2||||||2785378|0;
9795825|N12231|N26471|FS139898|학잠대림힐타운103동5-8#1||||||2785378|18;
9795825|N12231|N26471|FS139900|학잠대림힐타운104동5-8#1||||||2785378|21;
9795825|N12231|N26471|FS139902|학잠대림힐타운105동5-8#1||||||2785378|10;
9795825|N12231|N26729|FS142449|연일유강코아루102동#2||||||2785378|11;
9795825|N12231|N26729|FS142453|연일유강코아루201동#1||||||2785378|23;
9795825|N12231|N26853|FS143186|효자웰빙SK뷰110동3-4#1||||||2785378|15;
9795825|N12231|N27287|FS145759|우현신동아파밀리에3차MDF#1||||||2785378|1;
9795825|N12231|N27370|FS146493|우현궁전우방6-10#1||||||2785378|18;
9795825|N12231|N14409|FS146640|안강에덴103동5-6#2||||||2785378|5;
9795825|N12231|N13514|FS148023|두호롯데3동#1(VOIP)||||||2785378|16;
9795825|N12231|N13514|FS148022|두호롯데2동#1||||||2785378|17;
9795825|N12231|N26853|FS148535|효자웰빙SK뷰107동#2||||||2785378|21;
9795825|N12231|N13514|FS149278|두호롯데5동#2||||||2785378|7;
9795825|N12231|N27982|FS149342|연일대림한숲2차202동#1||||||2785378|21;
9795825|N12231|N26853|FS149813|효자웰빙SK뷰113동#2||||||2785378|12;
9795825|N12231|M80778|FS318714|[Biz]용흥동광스포츠||||||2785378|2;
9795825|N12231|M55599|FS316967|[Mini16]죽도더디오채B동#1||||||2785378|15;
9795825|N12231|M55125|FS316970|[Mini16]죽도지흥다흠채#1||||||2785378|2;
9795825|N12231|M54155|FS317985|[Mini16]용흥유니파크#1||||||2785378|8;
9795825|N12231|N13729|FS320537|대잠그린파크명품105동6-7#2s||||||2785378|4;
9795825|N12231|M82814|FS320584|[포항]동빈투썸모텔#2||||||2785378|2;
9795825|N12231|M88498|FS323110|[Biz]덕산나이스신용정보#1||||||2785378|3;
9795825|N12231|M95164|FS327882|[Biz]대도용테크#1||||||2785378|3;
9795825|N12231|N27953|FS329386|오천제일신천지101동6-11#1||||||2785378|10;
9795825|N12231|W00024|FS331558|오천문덕정림다채움102동3-4#1||||||2785378|5;
9795825|N12231|W00024|FS331559|오천문덕정림다채움103동1-2#1||||||2785378|3;
9795825|N12231|W00513|FS333484|[Biz]항구학산새마을금고지점||||||2785378|3;
9795825|N12231|N24155|FS335410|안강우성한빛2차202동3-4#2||||||2785378|4;
9795825|N12231|W03868|FS335810|[Mini16]죽도루미아뜨#1||||||2785378|6;
9795825|N12231|N10654|FS337501|우현대동우방101동#1||||||2785378|0;
9795825|N12231|N10652|FS339271|득량이동삼성109동#1||||||2785378|1;
9795825|N12231|W11897|FS345038|[Biz_O]안강_스타빌[#1||||||2785378|2;
9795825|N12231|N12231|K0001829|90.POHDG1N||||||2785378|0;
9795825|N12231|N34854|K0003863|SKT_AGY||||||2785378|0;
9795825|N12231|N12231|K0004104|포스코ICT_CN42RS_PH_02||||||2785378|0;
9795825|N12231|N12231|K0005604|HW8800_MO_DBB_POHANG_01||||||2785378|0;
9795825|N12231|N34852|NR016692|경주1링_42_강동인동6M||||||2785378|69;
9795825|N12231|N12231|NR017590|포항국사_포항FTTH(TL)#11||||||2785378|417;
9795825|N12231|N12231|NR017600|포항국사_포항FTTH(TL)#21||||||2785378|369;
9795825|N12231|N12231|NR017602|포항국사_포항FTTH(TL)#23||||||2785378|233;
9795825|N12231|N12231|NR017609|포항국사_포항FTTH(TL)#30||||||2785378|418;
9795825|N12231|N12231|NR017623|포항국사_포항FTTH(TL)#44||||||2785378|0;
9795825|N12231|N12231|NR017630|포항국사_포항FTTH(TL)#51||||||2785378|282;
9795825|N12231|N12231|NR017632|포항국사_포항FTTH(TL)#53||||||2785378|169;
9795825|N12231|N12231|NR017638|포항국사_포항FTTH(TL)#59||||||2785378|352;
9795825|N12231|N12231|NR020050|포항국사_포항GPON(SG)#03||||||2785378|0;
9795825|N12231|N12231|NR027617|포항국사_포항BIZ(DS)B#01||||||2785378|0;
9795825|N12231|N18877|OR000077|OFPH.PMERIZ10||||||2785378|0;
9795825|N12231|N18566|PL000372|해도학산타워CU#1R||||||2785378|9;
9795825|N12231|N20165|PL002602|흥해한동맨션CU#3R||||||2785378|2;
9795825|N12231|N25538|PL007189|용흥성봉우미CU#1||||||2785378|13;
9795825|N12231|N20288|PL012284|두호동아금강CU#5R||||||2785378|11;
9795825|N12231|N24154|PL015089|안강오성그린101동1-7#1(BV21)||||||2785378|0;
9795825|N12231|N34889|PL016152|두호산호그린맨션1차CU#1R||||||2785378|14;
9795825|N12231|N36849|PL019313|흥해세종황제CU#1R||||||2785378|9;
9795825|N12231|N27953|PL020854|오천제일신천지CU#3||||||2785378|9;
9795825|N12231|N14025|PL022998|창포주공1-1단지CU#08||||||2785378|16;
9795825|N12231|N14098|PL024772|득량삼성푸른CU#6||||||2785378|24;
9795825|N12231|N10654|PL025744|우현대동우방CU#11R||||||2785378|24;
9795825|N12231|N37473|PL025936|창포준양그린힐CU#2R||||||2785378|22;
9795825|N12231|N16607|PL026705|강동벽산반도CU#5||||||2785378|4;
9795825|N12231|N11366|PL027315|장성롯데낙천대106동_CU#13R||||||2785378|22;
9795825|N12231|N11366|PL027662|장성롯데낙천대106동_CU#15R||||||2785378|23;
9795825|N12231|N13731|FS112354|흥해삼도미래1차104_1-7#2||||||2785378|19;
9795825|N12231|N13583|FS112359|대잠이동대우103동1-2#2||||||2785378|7;
9795825|N12231|N20592|FS114682|송도태왕아너스103동5-7#1||||||2785378|14;
9795825|N12231|N10649|FS115603|장성현대106동1-6#2||||||2785378|18;
9795825|N12231|N13736|FS115704|용흥쌍용102동3-4#2||||||2785378|4;
9795825|N12231|N20692|FS115719|대잠이동우방102동1-5#1||||||2785378|19;
9795825|N12231|N20826|FS116981|동해신형MDF#1||||||2785378|1;
9795825|N12231|N20826|FS116986|동해신형107동#1||||||2785378|6;
9795825|N12231|N20826|FS116987|동해신형108동#1||||||2785378|6;
9795825|N12231|N10651|FS119495|항구우방비치타운101동#1||||||2785378|7;
9795825|N12231|N10651|FS119497|항구우방비치타운102동6-8#1||||||2785378|13;
9795825|N12231|N10651|FS119498|항구우방비치타운103동#1||||||2785378|21;
9795825|N12231|N10651|FS119500|항구우방비치타운105동6-7#1||||||2785378|15;
9795825|N12231|N10651|FS119505|항구우방비치타운110동#1||||||2785378|4;
9795825|N12231|N10649|FS122801|장성현대104동#3||||||2785378|15;
9795825|N12231|N13736|FS123141|용흥쌍용106동3-6#3||||||2785378|7;
9795825|N12231|N22976|FS125366|오천보광그린파크101동#1||||||2785378|11;
9795825|N12231|N22976|FS125368|오천보광그린파크103동#1||||||2785378|4;
9795825|N12231|N20667|FS125389|동해영남대자연2차203동#2||||||2785378|8;
9795825|N12231|N14505|FS126343|강동삼성위덕107동#1||||||2785378|6;
9795825|N12231|N14505|FS126344|강동삼성위덕108동#1||||||2785378|12;
9795825|N12231|N14505|FS126361|강동삼성위덕116동#2||||||2785378|3;
9795825|N12231|N23528|FS127951|청림진달래1차_라동#1||||||2785378|12;
9795825|N12231|N10651|FS128709|항구우방비치타운106동#2||||||2785378|14;
9795825|N12231|N10651|FS128712|항구우방비치타운108동#2R||||||2785378|7;
9795825|N12231|N10651|FS128713|항구우방비치타운109동#2||||||2785378|14;
9795825|N12231|N24153|FS129896|안강우방그린101동1-2#1||||||2785378|11;
9795825|N12231|N24154|FS129898|안강오성그린101동1-7#2||||||2785378|14;
9795825|N12231|N24154|FS129899|안강오성그린101동8-13#1||||||2785378|14;
9795825|N12231|N24303|FS130467|한동타운1차301-302동#1||||||2785378|12;
9795825|N12231|N24461|FS130953|환호해맞이2단지201동5-6#1||||||2785378|14;
9795825|N12231|N10651|FS130630|항구우방비치타운107동#3||||||2785378|11;
9795825|N12231|N23576|FS130631|오천천마타운2차101동#2||||||2785378|4;
9795825|N12231|N14408|FS131984|안강우방101동1-9#1||||||2785378|7;
9795825|N12231|N14408|FS131996|안강우방201동1-7#2R||||||2785378|20;
9795825|N12231|N14408|FS132002|안강우방203동1-5#2R||||||2785378|6;
9795825|N12231|N21719|FS135380|장성산호그린5차1-6#2||||||2785378|6;
9795825|N12231|N24153|FS135431|안강우방그린101동1-2#2||||||2785378|11;
9795825|N12231|N24881|FS136348|연일유강우방101동#2||||||2785378|22;
9795825|N12231|N15573|FS137186|창포보성103동8-11#1||||||2785378|13;
9795825|N12231|N26264|FS138045|두호아이파크4차401동#2||||||2785378|20;
9795825|N12231|N13734|FS138642|흥해삼도드림파크102동1-5#2||||||2785378|17;
9795825|N12231|N24461|FS139256|환호해맞이2단지202동1-4#2||||||2785378|13;
9795825|N12231|N26471|FS139895|학잠대림힐타운102동1-4#1||||||2785378|21;
9795825|N12231|N26471|FS139899|학잠대림힐타운104동1-4#1||||||2785378|16;
9795825|N12231|N26471|FS139901|학잠대림힐타운105동1-4#1||||||2785378|18;
9795825|N12231|N26471|FS139905|학잠대림힐타운106동7-10#1||||||2785378|20;
9795825|N12231|N26471|FS139906|학잠대림힐타운107동1-4#1||||||2785378|22;
9795825|N12231|N26729|FS142455|연일유강코아루202동#1||||||2785378|17;
9795825|N12231|N36179|FS186104|안강성봉파크#1||||||2785378|20;
9795825|N12231|N17466|FS185715|용흥현대타워2차201동7-10#2||||||2785378|9;
9795825|N12231|N17466|FS185719|용흥현대타워2차204동5-10#2||||||2785378|12;
9795825|N12231|N36137|FS186080|대잠중앙하이츠106동1-2#1||||||2785378|14;
9795825|N12231|N36843|FS188767|두호현대제철사원_본관,사택#1||||||2785378|13;
9795825|N12231|N37031|FS189633|두호청우대림1차1-6#1||||||2785378|20;
9795825|N12231|N33244|FS190076|두호명지파크#3||||||2785378|21;
9795825|N12231|N37502|FS190976|양덕삼성쉐르빌MDF#1||||||2785378|0;
9795825|N12231|N37502|FS190979|양덕삼성쉐르빌102동1-2#1||||||2785378|16;
9795825|N12231|N37502|FS190982|양덕삼성쉐르빌102동6-7#1||||||2785378|16;
9795825|N12231|N37502|FS190988|양덕삼성쉐르빌105동1-2#1||||||2785378|16;
9795825|N12231|N37502|FS190995|양덕삼성쉐르빌108동1-2#1||||||2785378|19;
9795825|N12231|N33079|FS193335|연일협성해바라기_라동(라-바)#1||||||2785378|9;
9795825|N12231|N38732|FS195314|연일에코코아루_MDF#1||||||2785378|0;
9795825|N12231|N38732|FS195315|연일에코코아루101동1-4#1||||||2785378|20;
9795825|N12231|N38732|FS195318|연일에코코아루102동3-6#1||||||2785378|20;
9795825|N12231|N30160|FS198865|원동사랑으로부영2차123동#2||||||2785378|7;
9795825|N12231|N39661|FS199151|[Biz]한국폴리텍 WIFI 식당_전기||||||2785378|0;
9795825|N12231|N34332|FS200731|학산동아전원_나동#2||||||2785378|9;
9795825|N12231|N14160|FS201938|이동경성홈타운3차102동1-4#2R||||||2785378|8;
